timestamp,reconstruction_error,anomaly,explanation,Error Count,Response Time (ms),Throughput,hour,period_type,violated_rules,violated_rule_ids,violated_descriptions,violated_severities
2023-01-26 01:59:00,0.0074735069404357,0,High deviation in 'Error Count',2.6,160.868,89.4,1,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:00:00,0.0075225510868156,0,High deviation in 'Response Time (ms)',1.6,204.384,88.0,2,Batch Window,[],[],[],[]
2023-01-26 02:01:00,0.0083185883012245,0,High deviation in 'Throughput',1.6,239.048,89.6,2,Batch Window,[],[],[],[]
2023-01-26 02:02:00,0.0083577048703365,0,High deviation in 'Error Count',1.6,176.18,80.6,2,Batch Window,[],[],[],[]
2023-01-26 02:03:00,0.0079662278054545,0,High deviation in 'Throughput',1.4,179.15,93.8,2,Batch Window,[],[],[],[]
2023-01-26 02:04:00,0.0079765431643851,0,High deviation in 'Response Time (ms)',1.8,179.79000000000002,86.4,2,Batch Window,[],[],[],[]
2023-01-26 02:05:00,0.0080201434139704,0,High deviation in 'Response Time (ms)',1.2,199.594,91.6,2,Batch Window,[],[],[],[]
2023-01-26 02:06:00,0.0077011644191915,0,High deviation in 'Throughput',2.2,207.618,89.0,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:07:00,0.0082673283017523,0,High deviation in 'Throughput',1.0,197.022,96.0,2,Batch Window,[],[],[],[]
2023-01-26 02:08:00,0.0086084620873408,0,High deviation in 'Throughput',1.4,250.534,76.8,2,Batch Window,[],[],[],[]
2023-01-26 02:09:00,0.0093665885517255,0,High deviation in 'Error Count',2.0,203.822,89.0,2,Batch Window,[],[],[],[]
2023-01-26 02:10:00,0.0088929743402537,0,High deviation in 'Throughput',2.0,156.876,87.2,2,Batch Window,[],[],[],[]
2023-01-26 02:11:00,0.0088478206082047,0,High deviation in 'Throughput',2.8,190.47600000000003,84.4,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:12:00,0.0088057300218608,0,High deviation in 'Response Time (ms)',2.4,223.108,96.2,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:13:00,0.010016592366459,0,High deviation in 'Throughput',1.6,176.308,90.8,2,Batch Window,[],[],[],[]
2023-01-26 02:14:00,0.0109204746079901,0,High deviation in 'Throughput',0.8,218.65,89.4,2,Batch Window,[],[],[],[]
2023-01-26 02:15:00,0.0116960459856459,0,High deviation in 'Response Time (ms)',2.0,173.692,87.0,2,Batch Window,[],[],[],[]
2023-01-26 02:16:00,0.0116026096712572,0,High deviation in 'Response Time (ms)',1.8,187.266,94.6,2,Batch Window,[],[],[],[]
2023-01-26 02:17:00,0.0117039592159712,0,High deviation in 'Throughput',2.4,155.43400000000003,93.0,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:18:00,0.011988490904899,0,High deviation in 'Error Count',1.0,202.184,88.4,2,Batch Window,[],[],[],[]
2023-01-26 02:19:00,0.0121723487226163,0,High deviation in 'Response Time (ms)',1.6,221.898,89.6,2,Batch Window,[],[],[],[]
2023-01-26 02:20:00,0.0117786250460586,0,High deviation in 'Error Count',1.0,194.218,92.0,2,Batch Window,[],[],[],[]
2023-01-26 02:21:00,0.0128438308696487,0,High deviation in 'Throughput',1.8,192.33,101.4,2,Batch Window,[],[],[],[]
2023-01-26 02:22:00,0.0130791931494617,0,High deviation in 'Response Time (ms)',1.4,193.07,90.2,2,Batch Window,[],[],[],[]
2023-01-26 02:23:00,0.0131642550419559,0,High deviation in 'Response Time (ms)',1.2,191.572,95.8,2,Batch Window,[],[],[],[]
2023-01-26 02:24:00,0.0132588181093302,0,High deviation in 'Error Count',0.4,221.834,89.0,2,Batch Window,[],[],[],[]
2023-01-26 02:25:00,0.013499321711935,0,High deviation in 'Error Count',1.4,193.022,87.2,2,Batch Window,[],[],[],[]
2023-01-26 02:26:00,0.0136924206366901,0,High deviation in 'Throughput',1.8,222.044,92.6,2,Batch Window,[],[],[],[]
2023-01-26 02:27:00,0.0138096766561964,0,High deviation in 'Error Count',0.8,176.798,89.4,2,Batch Window,[],[],[],[]
2023-01-26 02:28:00,0.0138180208608207,0,High deviation in 'Error Count',2.6,192.41,87.4,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:29:00,0.0134697332742994,0,High deviation in 'Response Time (ms)',0.8,173.202,90.0,2,Batch Window,[],[],[],[]
2023-01-26 02:30:00,0.0132958369686479,0,High deviation in 'Error Count',0.8,192.824,93.8,2,Batch Window,[],[],[],[]
2023-01-26 02:31:00,0.0136176547429917,0,High deviation in 'Throughput',1.0,207.366,87.2,2,Batch Window,[],[],[],[]
2023-01-26 02:32:00,0.0130670205775341,0,High deviation in 'Throughput',1.6,174.38,83.2,2,Batch Window,[],[],[],[]
2023-01-26 02:33:00,0.0127915427684232,0,High deviation in 'Throughput',1.2,192.316,89.0,2,Batch Window,[],[],[],[]
2023-01-26 02:34:00,0.0125486152913804,0,High deviation in 'Throughput',1.4,188.344,97.0,2,Batch Window,[],[],[],[]
2023-01-26 02:35:00,0.0123036002788496,0,High deviation in 'Throughput',1.2,188.008,92.8,2,Batch Window,[],[],[],[]
2023-01-26 02:36:00,0.0124671591366077,0,High deviation in 'Throughput',1.2,171.952,92.8,2,Batch Window,[],[],[],[]
2023-01-26 02:37:00,0.0113519717906294,0,High deviation in 'Throughput',0.6,178.51000000000002,95.4,2,Batch Window,[],[],[],[]
2023-01-26 02:38:00,0.0121538204487753,0,High deviation in 'Response Time (ms)',2.2,153.158,97.4,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:39:00,0.0108797929017226,0,High deviation in 'Response Time (ms)',0.8,196.386,93.4,2,Batch Window,[],[],[],[]
2023-01-26 02:40:00,0.0107391623983474,0,High deviation in 'Error Count',1.2,174.272,89.8,2,Batch Window,[],[],[],[]
2023-01-26 02:41:00,0.0104370135743723,0,High deviation in 'Error Count',0.8,219.086,97.0,2,Batch Window,[],[],[],[]
2023-01-26 02:42:00,0.0100204646400612,0,High deviation in 'Response Time (ms)',0.8,143.308,88.0,2,Batch Window,[],[],[],[]
2023-01-26 02:43:00,0.0096583425026626,0,High deviation in 'Throughput',1.4,219.03000000000003,88.6,2,Batch Window,[],[],[],[]
2023-01-26 02:44:00,0.0110376942369584,0,High deviation in 'Response Time (ms)',2.8,215.312,96.6,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:45:00,0.0092082499162106,0,High deviation in 'Error Count',1.0,163.956,88.6,2,Batch Window,[],[],[],[]
2023-01-26 02:46:00,0.0097347664538315,0,High deviation in 'Throughput',1.4,169.074,92.2,2,Batch Window,[],[],[],[]
2023-01-26 02:47:00,0.0111589847027292,0,High deviation in 'Response Time (ms)',1.4,178.184,83.0,2,Batch Window,[],[],[],[]
2023-01-26 02:48:00,0.0103885941529221,0,High deviation in 'Throughput',1.4,206.994,93.0,2,Batch Window,[],[],[],[]
2023-01-26 02:49:00,0.01061468776628,0,High deviation in 'Throughput',1.0,199.1,91.6,2,Batch Window,[],[],[],[]
2023-01-26 02:50:00,0.0107626661533286,0,High deviation in 'Throughput',2.2,172.01600000000002,92.4,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:51:00,0.0107325373403715,0,High deviation in 'Throughput',2.2,188.894,91.4,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:52:00,0.0109582889698118,0,High deviation in 'Throughput',1.0,219.036,90.2,2,Batch Window,[],[],[],[]
2023-01-26 02:53:00,0.0108236488386073,0,High deviation in 'Throughput',2.0,158.91,93.8,2,Batch Window,[],[],[],[]
2023-01-26 02:54:00,0.0113921048719931,0,High deviation in 'Throughput',2.0,228.438,84.8,2,Batch Window,[],[],[],[]
2023-01-26 02:55:00,0.0116889408075815,0,High deviation in 'Error Count',1.2,199.936,86.8,2,Batch Window,[],[],[],[]
2023-01-26 02:56:00,0.0113935751681815,0,High deviation in 'Throughput',0.8,184.122,89.8,2,Batch Window,[],[],[],[]
2023-01-26 02:57:00,0.011854579825252,0,High deviation in 'Response Time (ms)',2.2,187.214,94.2,2,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 02:58:00,0.0112736668554051,0,High deviation in 'Response Time (ms)',1.4,179.356,99.0,2,Batch Window,[],[],[],[]
2023-01-26 02:59:00,0.0107576925611385,0,High deviation in 'Throughput',1.4,183.612,89.8,2,Batch Window,[],[],[],[]
2023-01-26 03:00:00,0.0106489823043113,0,High deviation in 'Error Count',0.6,185.296,87.4,3,Batch Window,[],[],[],[]
2023-01-26 03:01:00,0.0107665994920347,0,High deviation in 'Throughput',1.6,171.96800000000002,89.4,3,Batch Window,[],[],[],[]
2023-01-26 03:02:00,0.0100184181050054,0,High deviation in 'Throughput',0.6,197.844,92.0,3,Batch Window,[],[],[],[]
2023-01-26 03:03:00,0.010602156080269,0,High deviation in 'Error Count',0.8,205.906,96.0,3,Batch Window,[],[],[],[]
2023-01-26 03:04:00,0.0108016111104788,0,High deviation in 'Throughput',1.2,181.526,91.6,3,Batch Window,[],[],[],[]
2023-01-26 03:05:00,0.0110199311707459,0,High deviation in 'Response Time (ms)',1.2,204.936,86.4,3,Batch Window,[],[],[],[]
2023-01-26 03:06:00,0.0115695230689857,0,High deviation in 'Response Time (ms)',0.8,169.592,92.2,3,Batch Window,[],[],[],[]
2023-01-26 03:07:00,0.0109229109181675,0,High deviation in 'Error Count',1.0,189.362,86.4,3,Batch Window,[],[],[],[]
2023-01-26 03:08:00,0.0105161012750814,0,High deviation in 'Response Time (ms)',0.6,183.978,84.0,3,Batch Window,[],[],[],[]
2023-01-26 03:09:00,0.0107927023907155,0,High deviation in 'Response Time (ms)',2.0,185.054,85.2,3,Batch Window,[],[],[],[]
2023-01-26 03:10:00,0.0110784239296398,0,High deviation in 'Error Count',1.4,180.43400000000003,83.2,3,Batch Window,[],[],[],[]
2023-01-26 03:11:00,0.0102336504370499,0,High deviation in 'Throughput',1.4,187.702,90.2,3,Batch Window,[],[],[],[]
2023-01-26 03:12:00,0.0105073228453123,0,High deviation in 'Response Time (ms)',1.4,184.836,81.0,3,Batch Window,[],[],[],[]
2023-01-26 03:13:00,0.0094596215959333,0,High deviation in 'Error Count',2.0,198.142,93.8,3,Batch Window,[],[],[],[]
2023-01-26 03:14:00,0.0085661704345166,0,High deviation in 'Throughput',2.0,184.018,92.2,3,Batch Window,[],[],[],[]
2023-01-26 03:15:00,0.007910848771899,0,High deviation in 'Throughput',1.8,204.39,84.4,3,Batch Window,[],[],[],[]
2023-01-26 03:16:00,0.0078545529099944,0,High deviation in 'Throughput',0.8,216.106,88.2,3,Batch Window,[],[],[],[]
2023-01-26 03:17:00,0.00831298589379,0,High deviation in 'Throughput',2.4,187.372,88.4,3,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 03:18:00,0.0080365067013251,0,High deviation in 'Response Time (ms)',2.6,203.556,89.2,3,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 03:19:00,0.0089092851718663,0,High deviation in 'Response Time (ms)',0.6,185.042,85.6,3,Batch Window,[],[],[],[]
2023-01-26 03:20:00,0.0083102530410601,0,High deviation in 'Response Time (ms)',1.6,203.002,87.6,3,Batch Window,[],[],[],[]
2023-01-26 03:21:00,0.0089621669873877,0,High deviation in 'Throughput',1.2,220.736,92.6,3,Batch Window,[],[],[],[]
2023-01-26 03:22:00,0.0087468389920618,0,High deviation in 'Throughput',1.0,207.07799999999995,91.4,3,Batch Window,[],[],[],[]
2023-01-26 03:23:00,0.0080314198790407,0,High deviation in 'Throughput',2.2,203.032,107.2,3,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 03:24:00,0.0080644578926383,0,High deviation in 'Error Count',1.4,185.808,92.2,3,Batch Window,[],[],[],[]
2023-01-26 03:25:00,0.0077524152860586,0,High deviation in 'Throughput',0.8,192.524,88.6,3,Batch Window,[],[],[],[]
2023-01-26 03:26:00,0.0076749156587922,0,High deviation in 'Response Time (ms)',1.4,209.096,94.6,3,Batch Window,[],[],[],[]
2023-01-26 03:27:00,0.0074269669136023,0,High deviation in 'Error Count',1.4,205.37,89.8,3,Batch Window,[],[],[],[]
2023-01-26 03:28:00,0.008423406888769,0,High deviation in 'Error Count',2.0,226.18199999999996,91.0,3,Batch Window,[],[],[],[]
2023-01-26 03:29:00,0.0088633233681378,0,High deviation in 'Response Time (ms)',0.6,234.28000000000003,93.0,3,Batch Window,[],[],[],[]
2023-01-26 03:30:00,0.0089787037392942,0,High deviation in 'Response Time (ms)',1.8,206.438,85.2,3,Batch Window,[],[],[],[]
2023-01-26 03:31:00,0.0092153672966253,0,High deviation in 'Response Time (ms)',1.6,221.74,100.4,3,Batch Window,[],[],[],[]
2023-01-26 03:32:00,0.0098324922260151,0,High deviation in 'Response Time (ms)',1.2,187.526,92.0,3,Batch Window,[],[],[],[]
2023-01-26 03:33:00,0.0093405739492695,0,High deviation in 'Response Time (ms)',1.2,236.83199999999997,87.0,3,Batch Window,[],[],[],[]
2023-01-26 03:34:00,0.0097567649177478,0,High deviation in 'Error Count',1.6,170.844,85.8,3,Batch Window,[],[],[],[]
2023-01-26 03:35:00,0.0103394161322538,0,High deviation in 'Response Time (ms)',1.6,190.094,90.2,3,Batch Window,[],[],[],[]
2023-01-26 03:36:00,0.0110297458584889,0,High deviation in 'Response Time (ms)',0.6,200.288,94.8,3,Batch Window,[],[],[],[]
2023-01-26 03:37:00,0.011060447853606,0,High deviation in 'Throughput',1.2,183.638,88.0,3,Batch Window,[],[],[],[]
2023-01-26 03:38:00,0.0113715826072355,0,High deviation in 'Throughput',1.6,191.76799999999997,88.6,3,Batch Window,[],[],[],[]
2023-01-26 03:39:00,0.0113731899460315,0,High deviation in 'Response Time (ms)',1.4,165.094,84.2,3,Batch Window,[],[],[],[]
2023-01-26 03:40:00,0.0114844256550511,0,High deviation in 'Response Time (ms)',1.2,195.494,95.4,3,Batch Window,[],[],[],[]
2023-01-26 03:41:00,0.0113328120639066,0,High deviation in 'Throughput',1.2,191.91000000000005,89.4,3,Batch Window,[],[],[],[]
2023-01-26 03:42:00,0.0106838349988086,0,High deviation in 'Throughput',0.8,204.366,78.6,3,Batch Window,[],[],[],[]
2023-01-26 03:43:00,0.0104883212422396,0,High deviation in 'Throughput',1.0,205.512,89.0,3,Batch Window,[],[],[],[]
2023-01-26 03:44:00,0.0110308854597775,0,High deviation in 'Response Time (ms)',1.8,180.412,93.0,3,Batch Window,[],[],[],[]
2023-01-26 03:45:00,0.0119342713685582,0,High deviation in 'Response Time (ms)',1.6,179.502,90.0,3,Batch Window,[],[],[],[]
2023-01-26 03:46:00,0.0112817194440105,0,High deviation in 'Throughput',0.2,165.58,88.2,3,Batch Window,[],[],[],[]
2023-01-26 03:47:00,0.0104572354347385,0,High deviation in 'Error Count',1.8,179.512,80.4,3,Batch Window,[],[],[],[]
2023-01-26 03:48:00,0.0110692644843964,0,High deviation in 'Throughput',1.0,208.64,84.2,3,Batch Window,[],[],[],[]
2023-01-26 03:49:00,0.0111521325851447,0,High deviation in 'Throughput',1.6,202.866,91.0,3,Batch Window,[],[],[],[]
2023-01-26 03:50:00,0.0113475169887083,0,High deviation in 'Throughput',1.2,189.396,88.6,3,Batch Window,[],[],[],[]
2023-01-26 03:51:00,0.0119609547924689,0,High deviation in 'Throughput',1.0,190.82,87.8,3,Batch Window,[],[],[],[]
2023-01-26 03:52:00,0.0106585400780478,0,High deviation in 'Response Time (ms)',1.6,190.286,91.0,3,Batch Window,[],[],[],[]
2023-01-26 03:53:00,0.0100219800687827,0,High deviation in 'Response Time (ms)',0.4,213.788,90.6,3,Batch Window,[],[],[],[]
2023-01-26 03:54:00,0.0104922219880012,0,High deviation in 'Throughput',1.4,193.792,89.8,3,Batch Window,[],[],[],[]
2023-01-26 03:55:00,0.009886996468441,0,High deviation in 'Throughput',1.4,166.478,92.2,3,Batch Window,[],[],[],[]
2023-01-26 03:56:00,0.0099977981681154,0,High deviation in 'Throughput',1.4,186.33999999999995,91.8,3,Batch Window,[],[],[],[]
2023-01-26 03:57:00,0.0100423713396451,0,High deviation in 'Throughput',1.4,175.112,85.4,3,Batch Window,[],[],[],[]
2023-01-26 03:58:00,0.0098469832946396,0,High deviation in 'Error Count',2.2,179.39,92.8,3,Batch Window,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 03:59:00,0.0099468375969844,0,High deviation in 'Throughput',1.8,185.006,94.8,3,Batch Window,[],[],[],[]
2023-01-26 04:00:00,0.0084181944822191,0,High deviation in 'Throughput',2.2,157.388,96.8,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:01:00,0.0084112773590364,0,High deviation in 'Throughput',2.0,186.628,87.2,4,Off Hours,[],[],[],[]
2023-01-26 04:02:00,0.008592215945572,0,High deviation in 'Error Count',0.8,192.962,88.4,4,Off Hours,[],[],[],[]
2023-01-26 04:03:00,0.0085444902762459,0,High deviation in 'Throughput',1.8,178.81799999999998,91.2,4,Off Hours,[],[],[],[]
2023-01-26 04:04:00,0.0078732358320504,0,High deviation in 'Throughput',0.8,166.246,88.4,4,Off Hours,[],[],[],[]
2023-01-26 04:05:00,0.0081826390652859,0,High deviation in 'Error Count',1.6,172.278,87.6,4,Off Hours,[],[],[],[]
2023-01-26 04:06:00,0.0081393379243331,0,High deviation in 'Response Time (ms)',1.2,191.306,92.4,4,Off Hours,[],[],[],[]
2023-01-26 04:07:00,0.0082325150797853,0,High deviation in 'Response Time (ms)',1.4,180.13600000000002,90.0,4,Off Hours,[],[],[],[]
2023-01-26 04:08:00,0.0081485665386521,0,High deviation in 'Throughput',2.0,179.186,88.2,4,Off Hours,[],[],[],[]
2023-01-26 04:09:00,0.0072721855808265,0,High deviation in 'Error Count',1.2,191.12,89.8,4,Off Hours,[],[],[],[]
2023-01-26 04:10:00,0.0067872064321791,0,High deviation in 'Error Count',2.0,197.898,90.8,4,Off Hours,[],[],[],[]
2023-01-26 04:11:00,0.0060098645217415,0,High deviation in 'Response Time (ms)',1.6,204.814,92.0,4,Off Hours,[],[],[],[]
2023-01-26 04:12:00,0.0063618358227366,0,High deviation in 'Throughput',1.4,186.386,91.4,4,Off Hours,[],[],[],[]
2023-01-26 04:13:00,0.006043002442528,0,High deviation in 'Throughput',1.4,172.082,87.0,4,Off Hours,[],[],[],[]
2023-01-26 04:14:00,0.0058642254378027,0,High deviation in 'Throughput',2.2,208.988,92.2,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:15:00,0.0060748981521156,0,High deviation in 'Response Time (ms)',1.6,200.208,89.8,4,Off Hours,[],[],[],[]
2023-01-26 04:16:00,0.0057324517123051,0,High deviation in 'Throughput',2.4,193.8,88.6,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:17:00,0.0047203458587829,0,High deviation in 'Throughput',2.0,220.59,95.4,4,Off Hours,[],[],[],[]
2023-01-26 04:18:00,0.0049134078907244,0,High deviation in 'Throughput',2.0,161.72,80.8,4,Off Hours,[],[],[],[]
2023-01-26 04:19:00,0.0047497004241242,0,High deviation in 'Throughput',1.0,232.224,83.4,4,Off Hours,[],[],[],[]
2023-01-26 04:20:00,0.0058340260115135,0,High deviation in 'Response Time (ms)',1.6,173.06599999999997,90.0,4,Off Hours,[],[],[],[]
2023-01-26 04:21:00,0.0061086078285599,0,High deviation in 'Throughput',1.6,185.382,90.4,4,Off Hours,[],[],[],[]
2023-01-26 04:22:00,0.0064128139427128,0,High deviation in 'Error Count',1.6,215.258,87.6,4,Off Hours,[],[],[],[]
2023-01-26 04:23:00,0.0066610950984336,0,High deviation in 'Error Count',0.6,195.276,90.8,4,Off Hours,[],[],[],[]
2023-01-26 04:24:00,0.0063146494163275,0,High deviation in 'Error Count',1.4,181.382,91.2,4,Off Hours,[],[],[],[]
2023-01-26 04:25:00,0.0064063192718666,0,High deviation in 'Response Time (ms)',1.4,185.984,86.6,4,Off Hours,[],[],[],[]
2023-01-26 04:26:00,0.0067460729833653,0,High deviation in 'Error Count',1.4,187.054,86.6,4,Off Hours,[],[],[],[]
2023-01-26 04:27:00,0.0067252976125935,0,High deviation in 'Response Time (ms)',0.4,241.13,92.6,4,Off Hours,[],[],[],[]
2023-01-26 04:28:00,0.006923140245971,0,High deviation in 'Throughput',2.6,203.794,91.0,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:29:00,0.0066474702175649,0,High deviation in 'Throughput',1.4,178.432,95.6,4,Off Hours,[],[],[],[]
2023-01-26 04:30:00,0.0074545312981996,0,High deviation in 'Throughput',1.4,198.064,94.6,4,Off Hours,[],[],[],[]
2023-01-26 04:31:00,0.0079882943571231,0,High deviation in 'Error Count',1.4,189.21,89.8,4,Off Hours,[],[],[],[]
2023-01-26 04:32:00,0.0081823300431856,0,High deviation in 'Throughput',2.0,179.012,96.4,4,Off Hours,[],[],[],[]
2023-01-26 04:33:00,0.0078967986162822,0,High deviation in 'Throughput',1.2,150.512,86.0,4,Off Hours,[],[],[],[]
2023-01-26 04:34:00,0.0077807703707124,0,High deviation in 'Throughput',0.6,230.676,90.2,4,Off Hours,[],[],[],[]
2023-01-26 04:35:00,0.0078360150629303,0,High deviation in 'Throughput',2.6,173.698,94.2,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:36:00,0.0081172406357786,0,High deviation in 'Error Count',1.2,223.88,98.4,4,Off Hours,[],[],[],[]
2023-01-26 04:37:00,0.0105298536483767,0,High deviation in 'Throughput',1.2,204.094,88.6,4,Off Hours,[],[],[],[]
2023-01-26 04:38:00,0.0106003459978866,0,High deviation in 'Error Count',0.8,195.138,88.8,4,Off Hours,[],[],[],[]
2023-01-26 04:39:00,0.0106017022568904,0,High deviation in 'Error Count',0.8,185.726,90.4,4,Off Hours,[],[],[],[]
2023-01-26 04:40:00,0.0101500698615028,0,High deviation in 'Error Count',2.0,197.144,96.6,4,Off Hours,[],[],[],[]
2023-01-26 04:41:00,0.0102854489771816,0,High deviation in 'Throughput',1.8,159.18400000000003,93.4,4,Off Hours,[],[],[],[]
2023-01-26 04:42:00,0.0107306787246365,0,High deviation in 'Throughput',2.0,180.884,92.6,4,Off Hours,[],[],[],[]
2023-01-26 04:43:00,0.0112980939435004,0,High deviation in 'Response Time (ms)',1.8,185.584,85.2,4,Off Hours,[],[],[],[]
2023-01-26 04:44:00,0.0115104017483001,0,High deviation in 'Error Count',0.4,203.07,94.6,4,Off Hours,[],[],[],[]
2023-01-26 04:45:00,0.0115444938139153,0,High deviation in 'Response Time (ms)',1.4,205.67799999999997,89.0,4,Off Hours,[],[],[],[]
2023-01-26 04:46:00,0.011096937143131,0,High deviation in 'Error Count',1.2,195.74,98.8,4,Off Hours,[],[],[],[]
2023-01-26 04:47:00,0.0111315060497904,0,High deviation in 'Response Time (ms)',2.4,216.186,88.6,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:48:00,0.0117137528179427,0,High deviation in 'Response Time (ms)',1.2,194.422,93.4,4,Off Hours,[],[],[],[]
2023-01-26 04:49:00,0.0118367344034418,0,High deviation in 'Response Time (ms)',1.4,206.874,91.4,4,Off Hours,[],[],[],[]
2023-01-26 04:50:00,0.0116845743802868,0,High deviation in 'Error Count',2.2,187.368,87.6,4,Off Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-26 04:51:00,0.0115690138746861,0,High deviation in 'Error Count',2.0,203.806,90.2,4,Off Hours,[],[],[],[]
2023-01-26 04:52:00,0.0120219569279447,0,High deviation in 'Error Count',1.0,193.01,90.6,4,Off Hours,[],[],[],[]
2023-01-26 04:53:00,0.0119566166367201,0,High deviation in 'Throughput',1.8,204.856,85.6,4,Off Hours,[],[],[],[]
2023-01-26 04:54:00,0.0123891931981952,0,High deviation in 'Error Count',1.0,164.762,91.4,4,Off Hours,[],[],[],[]
2023-01-26 04:55:00,0.0121990062669544,0,High deviation in 'Throughput',1.8,201.078,87.0,4,Off Hours,[],[],[],[]
2023-01-26 04:56:00,0.0126739785510573,0,High deviation in 'Throughput',2.0,199.242,77.4,4,Off Hours,[],[],[],[]
2023-01-26 04:57:00,0.012865817323011,0,High deviation in 'Throughput',0.4,194.13,86.4,4,Off Hours,[],[],[],[]
2023-01-26 04:58:00,0.0106622991820035,0,High deviation in 'Error Count',1.4,231.77400000000003,92.2,4,Off Hours,[],[],[],[]
2023-01-26 04:59:00,0.0108907250730852,0,High deviation in 'Throughput',1.6,163.288,92.6,4,Off Hours,[],[],[],[]
2023-01-26 05:00:00,0.01111789304782,0,High deviation in 'Throughput',1.6,202.16,90.6,5,Off Hours,[],[],[],[]
2023-01-26 05:01:00,0.0117342957497078,0,High deviation in 'Response Time (ms)',1.0,198.99,90.8,5,Off Hours,[],[],[],[]
2023-01-26 05:02:00,0.0124735426662734,0,High deviation in 'Response Time (ms)',1.8,185.326,86.4,5,Off Hours,[],[],[],[]
2023-01-26 05:03:00,0.0121926581952746,0,High deviation in 'Throughput',1.8,181.526,83.8,5,Off Hours,[],[],[],[]
2023-01-26 05:04:00,0.0107960056948426,0,High deviation in 'Error Count',1.6,202.24,91.4,5,Off Hours,[],[],[],[]
